organism_1	organism_2	orthogroup	orthologs_organism_1	orthologs_organism_2
655844	5530	OG0005476	XP_007820387.1	KID66647.1
655844	5530	OG0005477	XP_007820385.1	KID66648.1
655844	5530	OG0005478	XP_007820383.1	KID66650.1
655844	5530	OG0005479	XP_007820382.2	KID66651.1
655844	5530	OG0005480	XP_007820381.2	KID66652.1
655844	5530	OG0005481	XP_011411504.1	KID66653.1
655844	5530	OG0005482	XP_007820380.1	KID66654.1
655844	5530	OG0005483	XP_007820379.2	KID66655.1
655844	5530	OG0005484	XP_007820378.1	KID66656.1
655844	5530	OG0005485	XP_007820377.1	KID66658.1
655844	5530	OG0005486	XP_007820376.2	KID66659.1
655844	5530	OG0005487	XP_007820375.1	KID66660.1
655844	5530	OG0005488	XP_007820374.1	KID66661.1
655844	5530	OG0005489	XP_007820373.1	KID66662.1
655844	5530	OG0005490	XP_007820372.1	KID66663.1
655844	5530	OG0005491	XP_007820371.1	KID66664.1
655844	5530	OG0005492	XP_007820370.1	KID66665.1
655844	5530	OG0005493	XP_007820369.2	KID66666.1
655844	5530	OG0005494	XP_007820368.1	KID66667.1
655844	5530	OG0005495	XP_007820367.1	KID66668.1
655844	5530	OG0005496	XP_007820366.1	KID66669.1
655844	5530	OG0005497	XP_007820364.2	KID66670.1
655844	5530	OG0005498	XP_007820363.1	KID66671.1
655844	5530	OG0005499	XP_007820362.1	KID66672.1
655844	5530	OG0005500	XP_007820361.2	KID66673.1
655844	5530	OG0005501	XP_007820360.1	KID66674.1
655844	5530	OG0005502	XP_007820359.1	KID66675.1
655844	5530	OG0005503	XP_007820358.1	KID66676.1
655844	5530	OG0005504	XP_007820357.1	KID66677.1
655844	5530	OG0005505	XP_007820356.1	KID66678.1
655844	5530	OG0005506	XP_007820355.1	KID66679.1
655844	5530	OG0005507	XP_007820354.1	KID66680.1
655844	5530	OG0005508	XP_007820353.1	KID66681.1
655844	5530	OG0005509	XP_007820352.1	KID66682.1
655844	5530	OG0005510	XP_007820351.2	KID66683.1
655844	5530	OG0005511	XP_007820350.1	KID66684.1
655844	5530	OG0005512	XP_007820349.1	KID66685.1
655844	5530	OG0005513	XP_007820348.1	KID66686.1
655844	5530	OG0005514	XP_007820347.1	KID66687.1
655844	5530	OG0005515	XP_007820346.1	KID66688.1
655844	5530	OG0005516	XP_007820345.1	KID66689.1
655844	5530	OG0005517	XP_007820344.1	KID66690.1
655844	5530	OG0005518	XP_007820343.1	KID66691.1
655844	5530	OG0005519	XP_007820342.1	KID66692.1
655844	5530	OG0005520	XP_007820341.1	KID66693.1
655844	5530	OG0005521	XP_007820340.2	KID66694.1
655844	5530	OG0005522	XP_007820339.1	KID66695.1
655844	5530	OG0005523	XP_007820338.1	KID66696.1
655844	5530	OG0005524	XP_007820337.1	KID66697.1
655844	5530	OG0005525	XP_007820336.2	KID66698.1
655844	5530	OG0005526	XP_007820335.2	KID66699.1
655844	5530	OG0005527	XP_007820334.1	KID66700.1
655844	5530	OG0005528	XP_007820333.1	KID66701.1
655844	5530	OG0005529	XP_007820332.2	KID66702.1
655844	5530	OG0005530	XP_007820331.1	KID66703.1
655844	5530	OG0005531	XP_007820330.2	KID66704.1
655844	5530	OG0005532	XP_007820329.1	KID66705.1
655844	5530	OG0005533	XP_007820328.1	KID66706.1
655844	5530	OG0005534	XP_007820327.1	KID66707.1
655844	5530	OG0005535	XP_007820326.1	KID66708.1
655844	5530	OG0005536	XP_007820325.1	KID66709.1
655844	5530	OG0005537	XP_007820324.2	KID66710.1
655844	5530	OG0005538	XP_007820323.2	KID66711.1
655844	5530	OG0005539	XP_011411505.1	KID66712.1
655844	5530	OG0005540	XP_007820322.1	KID66713.1
655844	5530	OG0005541	XP_007820321.1	KID66714.1
655844	5530	OG0005542	XP_007820320.1	KID66715.1
655844	5530	OG0005543	XP_007820319.1	KID66716.1
655844	5530	OG0005544	XP_007820317.1	KID66717.1
655844	5530	OG0005545	XP_007820316.2	KID66718.1
655844	5530	OG0005546	XP_007820314.1	KID66720.1
655844	5530	OG0005547	XP_007820313.1	KID66721.1
655844	5530	OG0005548	XP_007820312.1	KID66722.1
655844	5530	OG0005549	XP_007820311.2	KID66723.1
655844	5530	OG0005550	XP_011411506.1	KID66724.1
655844	5530	OG0005551	XP_007820310.1	KID66725.1
655844	5530	OG0005552	XP_007820309.1	KID66726.1
655844	5530	OG0005553	XP_007820308.1	KID66727.1
655844	5530	OG0005554	XP_007820307.2	KID66728.1
655844	5530	OG0005555	XP_007820306.1	KID66729.1
655844	5530	OG0005556	XP_007820305.1	KID66730.1
655844	5530	OG0005557	XP_007820304.2	KID66731.1
655844	5530	OG0005558	XP_007820303.1	KID66732.1
655844	5530	OG0005559	XP_007820302.1	KID66733.1
655844	5530	OG0005560	XP_007820301.1	KID66734.1
655844	5530	OG0005561	XP_007820300.2	KID66735.1
655844	5530	OG0005562	XP_007820299.2	KID66736.1
655844	5530	OG0005563	XP_007820298.2	KID66737.1
655844	5530	OG0005564	XP_007820296.1	KID66739.1
655844	5530	OG0005565	XP_007820295.2	KID66740.1
655844	5530	OG0005566	XP_007820294.1	KID66741.1
655844	5530	OG0005567	XP_007820293.2	KID66742.1
655844	5530	OG0005568	XP_007820292.1	KID66743.1
655844	5530	OG0005569	XP_007820291.2	KID66744.1
655844	5530	OG0005570	XP_007820290.1	KID66745.1
655844	5530	OG0005571	XP_007820289.1	KID66746.1
655844	5530	OG0005572	XP_007820288.2	KID66747.1
655844	5530	OG0005573	XP_007820287.2	KID66748.1
655844	5530	OG0005574	XP_011411507.1	KID66749.1
655844	5530	OG0005575	XP_007820286.2	KID66750.1
655844	5530	OG0005576	XP_011411508.1	KID66751.1
655844	5530	OG0005577	XP_007820285.2	KID66752.1
655844	5530	OG0005578	XP_007820283.1	KID66753.1
655844	5530	OG0005579	XP_007820282.1	KID66754.1
655844	5530	OG0005580	XP_007820281.1	KID66755.1
655844	5530	OG0005581	XP_007820280.2	KID66756.1
655844	5530	OG0005582	XP_007820279.2	KID66757.1
655844	5530	OG0005583	XP_007820278.2	KID66758.1
655844	5530	OG0005584	XP_007820277.1	KID66759.1
655844	5530	OG0005585	XP_007820276.2	KID66760.1
655844	5530	OG0005586	XP_007820275.1	KID66761.1
655844	5530	OG0005587	XP_007820274.1	KID66762.1
655844	5530	OG0005588	XP_007820273.1	KID66763.1
655844	5530	OG0005589	XP_007820272.1	KID66764.1
655844	5530	OG0005590	XP_007820271.1	KID66765.1
655844	5530	OG0005591	XP_007820270.1	KID66766.1
655844	5530	OG0005592	XP_007820269.2	KID66767.1
655844	5530	OG0005593	XP_007820268.1	KID66768.1
655844	5530	OG0005594	XP_007820267.2	KID66769.1
655844	5530	OG0005595	XP_007820265.1	KID66771.1
655844	5530	OG0005596	XP_007820264.1	KID66772.1
655844	5530	OG0005597	XP_007820263.1	KID66773.1
655844	5530	OG0005598	XP_007820262.2	KID66774.1
655844	5530	OG0005599	XP_007820261.1	KID66775.1
655844	5530	OG0005600	XP_007820260.1	KID66776.1
655844	5530	OG0005601	XP_007820259.1	KID66777.1
655844	5530	OG0005602	XP_007820258.1	KID66778.1
655844	5530	OG0005603	XP_007820257.1	KID66779.1
655844	5530	OG0005604	XP_007820256.1	KID66780.1
655844	5530	OG0005605	XP_007820255.1	KID66781.1
655844	5530	OG0005606	XP_007820254.1	KID66782.1
655844	5530	OG0005607	XP_007820252.1	KID66784.1
655844	5530	OG0005608	XP_007820251.1	KID66785.1
655844	5530	OG0005609	XP_007820250.1	KID66786.1
655844	5530	OG0005610	XP_007820249.1	KID66787.1
655844	5530	OG0005611	XP_007820248.1	KID66788.1
655844	5530	OG0005612	XP_007820247.1	KID66789.1
655844	5530	OG0005613	XP_007820246.1	KID66790.1
655844	5530	OG0005614	XP_007820245.1	KID66791.1
655844	5530	OG0005615	XP_007820244.1	KID66792.1
655844	5530	OG0005616	XP_007820243.1	KID66793.1
655844	5530	OG0005617	XP_007820242.1	KID66794.1
655844	5530	OG0005618	XP_007820241.1	KID66795.1
655844	5530	OG0005619	XP_007820240.2	KID66796.1
655844	5530	OG0005620	XP_007820239.1	KID66797.1
655844	5530	OG0005621	XP_007820237.2	KID66800.1
655844	5530	OG0005622	XP_007820236.2	KID66801.1
655844	5530	OG0005623	XP_007820235.1	KID66802.1
655844	5530	OG0005624	XP_007820234.1	KID66803.1
655844	5530	OG0005625	XP_007820233.1	KID66804.1
655844	5530	OG0005626	XP_007820232.1	KID66805.1
655844	5530	OG0005627	XP_007820231.1	KID66806.1
655844	5530	OG0005628	XP_007820230.2	KID66807.1
655844	5530	OG0005629	XP_007820229.1	KID66808.1
655844	5530	OG0005630	XP_007820228.1	KID66809.1
655844	5530	OG0005631	XP_007820226.1	KID66811.1
655844	5530	OG0005632	XP_007820225.1	KID66812.1
655844	5530	OG0005633	XP_007820224.1	KID66813.1
655844	5530	OG0005634	XP_007820223.1	KID66814.1
655844	5530	OG0005635	XP_007820220.2	KID66817.1
655844	5530	OG0005636	XP_007820219.1	KID66818.1
655844	5530	OG0005637	XP_007820218.1	KID66819.1
655844	5530	OG0005638	XP_007820217.1	KID66820.1
655844	5530	OG0005639	XP_007820216.1	KID66821.1
655844	5530	OG0005640	XP_007820215.2	KID66822.1
655844	5530	OG0005641	XP_007820214.1	KID66823.1
655844	5530	OG0005642	XP_007820213.1	KID66824.1
655844	5530	OG0005643	XP_007820096.2	KID66825.1
655844	5530	OG0005644	XP_007820097.2	KID66826.1
655844	5530	OG0005645	XP_007820098.1	KID66827.1
655844	5530	OG0005646	XP_007820099.1	KID66828.1
655844	5530	OG0005647	XP_007820100.1	KID66829.1
655844	5530	OG0005648	XP_007820102.1	KID66830.1
655844	5530	OG0005649	XP_007820103.2	KID66831.1
655844	5530	OG0005650	XP_011411527.1	KID66833.1
655844	5530	OG0005651	XP_007820104.1	KID66834.1
655844	5530	OG0005652	XP_007820105.2	KID66835.1
655844	5530	OG0005653	XP_007820106.2	KID66836.1
655844	5530	OG0005654	XP_011411526.1	KID66837.1
655844	5530	OG0005655	XP_007820107.1	KID66838.1
655844	5530	OG0005656	XP_007820108.1	KID66839.1
655844	5530	OG0005657	XP_007820109.2	KID66840.1
655844	5530	OG0005658	XP_007820110.2	KID66841.1
655844	5530	OG0005659	XP_007820111.1	KID66842.1
655844	5530	OG0005660	XP_007820113.1	KID66844.1
655844	5530	OG0005661	XP_007820114.1	KID66845.1
655844	5530	OG0005662	XP_007820115.1	KID66846.1
655844	5530	OG0005663	XP_007820116.1	KID66847.1
655844	5530	OG0005664	XP_007820118.1	KID66849.1
655844	5530	OG0005665	XP_007820119.1	KID66850.1
655844	5530	OG0005666	XP_007820120.1	KID66851.1
655844	5530	OG0005667	XP_007820121.1	KID66852.1
655844	5530	OG0005668	XP_007820122.1	KID66853.1
655844	5530	OG0005669	XP_007820123.1	KID66854.1
655844	5530	OG0005670	XP_007820124.1	KID66855.1
655844	5530	OG0005671	XP_007820127.1	KID66859.1
655844	5530	OG0005672	XP_007820128.2	KID66860.1
655844	5530	OG0005673	XP_007820129.1	KID66861.1
655844	5530	OG0005674	XP_007820130.1	KID66862.1
655844	5530	OG0005675	XP_007820131.1	KID66863.1
655844	5530	OG0005676	XP_007820132.1	KID66864.1
655844	5530	OG0005677	XP_007820133.1	KID66865.1
655844	5530	OG0005678	XP_007820134.1	KID66866.1
655844	5530	OG0005679	XP_007820135.1	KID66867.1
655844	5530	OG0005680	XP_011411523.1	KID66868.1
655844	5530	OG0005681	XP_007820136.2	KID66869.1
655844	5530	OG0005682	XP_007820137.1	KID66870.1
655844	5530	OG0005683	XP_007820138.1	KID66871.1
655844	5530	OG0005684	XP_007820139.1	KID66872.1
655844	5530	OG0005685	XP_007820140.1	KID66873.1
655844	5530	OG0005686	XP_007820141.1	KID66874.1
655844	5530	OG0005687	XP_007820142.1	KID66875.1
655844	5530	OG0005688	XP_007820143.1	KID66876.1
655844	5530	OG0005689	XP_007820144.1	KID66877.1
655844	5530	OG0005690	XP_007820145.2	KID66878.1
655844	5530	OG0005691	XP_007820146.2	KID66879.1
655844	5530	OG0005692	XP_007820147.1	KID66880.1
655844	5530	OG0005693	XP_007824213.1	KID66881.1
655844	5530	OG0005694	XP_007824211.1	KID66882.1
655844	5530	OG0005695	XP_007825551.1	KID67018.1
655844	5530	OG0005696	XP_007825552.2	KID67019.1
655844	5530	OG0005697	XP_007825553.1	KID67020.1
655844	5530	OG0005698	XP_007825554.1	KID67021.1
655844	5530	OG0005699	XP_007825555.1	KID67023.1
655844	5530	OG0005700	XP_007825556.1	KID67024.1
655844	5530	OG0005701	XP_007825557.1	KID67025.1
655844	5530	OG0005702	XP_007825558.1	KID67026.1
655844	5530	OG0005703	XP_007825559.1	KID67027.1
655844	5530	OG0005704	XP_007825560.2	KID67028.1
655844	5530	OG0005705	XP_007825562.1	KID67030.1
655844	5530	OG0005706	XP_007825563.1	KID67031.1
655844	5530	OG0005707	XP_007825564.2	KID67032.1
655844	5530	OG0005708	XP_007825565.2	KID67033.1
655844	5530	OG0005709	XP_007825566.1	KID67035.1
655844	5530	OG0005710	XP_007825567.1	KID67036.1
655844	5530	OG0005711	XP_007825568.1	KID67037.1
655844	5530	OG0005712	XP_007825569.1	KID67038.1
655844	5530	OG0005713	XP_007825570.1	KID67039.1
655844	5530	OG0005714	XP_007825572.1	KID67040.1
655844	5530	OG0005715	XP_007825573.1	KID67041.1
655844	5530	OG0005716	XP_007825574.1	KID67042.1
655844	5530	OG0005717	XP_007825576.1	KID67044.1
655844	5530	OG0005718	XP_007825577.1	KID67045.1
655844	5530	OG0005719	XP_007825578.1	KID67046.1
655844	5530	OG0005720	XP_007825579.1	KID67047.1
655844	5530	OG0005721	XP_007825580.1	KID67048.1
655844	5530	OG0005722	XP_011410749.1	KID67050.1
655844	5530	OG0005723	XP_007825583.2	KID67051.1
655844	5530	OG0005724	XP_011410748.1	KID67052.1
655844	5530	OG0005725	XP_007825587.1	KID67056.1
655844	5530	OG0005726	XP_007825589.1	KID67058.1
655844	5530	OG0005727	XP_007825590.2	KID67059.1
655844	5530	OG0005728	XP_007825591.2	KID67060.1
655844	5530	OG0005729	XP_007825592.1	KID67061.1
655844	5530	OG0005730	XP_007825593.1	KID67062.1
655844	5530	OG0005731	XP_007826470.1	KID67064.1
655844	5530	OG0005732	XP_007826471.2	KID67065.1
655844	5530	OG0005733	XP_011411127.1	KID67066.1
655844	5530	OG0005734	XP_007826476.1	KID67069.1
655844	5530	OG0005735	XP_007826477.1	KID67070.1
655844	5530	OG0005736	XP_007826478.1	KID67071.1
655844	5530	OG0005737	XP_007826479.1	KID67072.1
655844	5530	OG0005738	XP_007826480.2	KID67073.1
655844	5530	OG0005739	XP_007826481.1	KID67074.1
655844	5530	OG0005740	XP_007826482.2	KID67076.1
655844	5530	OG0005741	XP_007826483.1	KID67077.1
655844	5530	OG0005742	XP_007826484.1	KID67078.1
655844	5530	OG0005743	XP_007817899.2	KID67079.1
655844	5530	OG0005744	XP_007817901.1	KID67081.1
655844	5530	OG0005745	XP_007817903.2	KID67083.1
655844	5530	OG0005746	XP_007817904.1	KID67084.1
655844	5530	OG0005747	XP_011410618.1	KID67085.1
655844	5530	OG0005748	XP_011410619.1	KID67086.1
655844	5530	OG0005749	XP_007817906.2	KID67088.1
655844	5530	OG0005750	XP_007817907.1	KID67089.1
655844	5530	OG0005751	XP_007817908.2	KID67090.1
655844	5530	OG0005752	XP_007817909.1	KID67091.1
655844	5530	OG0005753	XP_007817910.1	KID67092.1
655844	5530	OG0005754	XP_007817912.1	KID67094.1
655844	5530	OG0005755	XP_007817913.1	KID67095.1
655844	5530	OG0005756	XP_007817914.2	KID67096.1
655844	5530	OG0005757	XP_007817915.1	KID67097.1
655844	5530	OG0005758	XP_007817918.2	KID67098.1
655844	5530	OG0005759	XP_007817919.2	KID67099.1
655844	5530	OG0005760	XP_007817921.1	KID67101.1
655844	5530	OG0005761	XP_007817922.1	KID67102.1
655844	5530	OG0005762	XP_007817923.2	KID67103.1
655844	5530	OG0005763	XP_007817924.1	KID67104.1
655844	5530	OG0005764	XP_007817925.2	KID67105.1
655844	5530	OG0005765	XP_007817926.2	KID67106.1
655844	5530	OG0005766	XP_007817927.1	KID67107.1
655844	5530	OG0005767	XP_007817928.1	KID67108.1
655844	5530	OG0005768	XP_007817929.2	KID67109.1
655844	5530	OG0005769	XP_007817930.1	KID67110.1
655844	5530	OG0005770	XP_007817931.2	KID67111.1
655844	5530	OG0005771	XP_011410747.1	KID67113.1
655844	5530	OG0005772	XP_007817932.1	KID67114.1
655844	5530	OG0005773	XP_007817933.1	KID67115.1
655844	5530	OG0005774	XP_007817934.1	KID67116.1
655844	5530	OG0005775	XP_007817935.1	KID67117.1
655844	5530	OG0005776	XP_007817936.1	KID67118.1
655844	5530	OG0005777	XP_007817937.2	KID67119.1
655844	5530	OG0005778	XP_007817938.1	KID67120.1
655844	5530	OG0005779	XP_007817940.1	KID67122.1
655844	5530	OG0005780	XP_007817941.1	KID67123.1
655844	5530	OG0005781	XP_007817942.1	KID67124.1
655844	5530	OG0005782	XP_007817943.2	KID67125.1
655844	5530	OG0005783	XP_011410746.1	KID67126.1
655844	5530	OG0005784	XP_007817944.2	KID67127.1
655844	5530	OG0005785	XP_007817945.1	KID67128.1
655844	5530	OG0005786	XP_007817946.1	KID67129.1
655844	5530	OG0005787	XP_007817948.2	KID67131.1
655844	5530	OG0005788	XP_007817949.2	KID67132.1
655844	5530	OG0005789	XP_007817950.1	KID67133.1
655844	5530	OG0005790	XP_007817951.1	KID67134.1
655844	5530	OG0005791	XP_007817952.1	KID67135.1
655844	5530	OG0005792	XP_007817953.1	KID67136.1
655844	5530	OG0005793	XP_007817954.1	KID67137.1
655844	5530	OG0005794	XP_011410745.1	KID67138.1
655844	5530	OG0005795	XP_007817956.1	KID67140.1
655844	5530	OG0005796	XP_011410744.1	KID67141.1
655844	5530	OG0005797	XP_007817957.2	KID67142.1
655844	5530	OG0005798	XP_007817958.1	KID67143.1
655844	5530	OG0005799	XP_007817959.2	KID67144.1
655844	5530	OG0005800	XP_007817960.1	KID67145.1
655844	5530	OG0005801	XP_007817961.2	KID67146.1
655844	5530	OG0005802	XP_007817962.1	KID67147.1
655844	5530	OG0005803	XP_007817963.1	KID67148.1
655844	5530	OG0005804	XP_007817965.1	KID67150.1
655844	5530	OG0005805	XP_007817966.1	KID67151.1
655844	5530	OG0005806	XP_007817967.2	KID67152.1
655844	5530	OG0005807	XP_007817968.1	KID67153.1
655844	5530	OG0005808	XP_007817969.1	KID67154.1
655844	5530	OG0005809	XP_007817970.2	KID67155.1
655844	5530	OG0005810	XP_007817971.1	KID67156.1
655844	5530	OG0005811	XP_007817972.1	KID67157.1
655844	5530	OG0005812	XP_007817973.2	KID67158.1
655844	5530	OG0005813	XP_007817974.1	KID67159.1
655844	5530	OG0005814	XP_007817975.2	KID67160.1
655844	5530	OG0005815	XP_007817976.2	KID67161.1
655844	5530	OG0005816	XP_007817977.2	KID67162.1
655844	5530	OG0005817	XP_007817978.1	KID67163.1
655844	5530	OG0005818	XP_007817979.2	KID67164.1
655844	5530	OG0005819	XP_007817981.1	KID67166.1
655844	5530	OG0005820	XP_007817982.1	KID67167.1
655844	5530	OG0005821	XP_007817983.1	KID67168.1
655844	5530	OG0005822	XP_007817984.2	KID67169.1
655844	5530	OG0005823	XP_007817985.1	KID67170.1
655844	5530	OG0005824	XP_007817986.1	KID67171.1
655844	5530	OG0005825	XP_007817987.1	KID67172.1
655844	5530	OG0005826	XP_007817988.1	KID67173.1
655844	5530	OG0005827	XP_007817989.1	KID67174.1
655844	5530	OG0005828	XP_007817990.2	KID67175.1
655844	5530	OG0005829	XP_007817991.1	KID67176.1
655844	5530	OG0005830	XP_007817992.1	KID67177.1
655844	5530	OG0005831	XP_007817993.2	KID67178.1
655844	5530	OG0005832	XP_007817994.2	KID67179.1
655844	5530	OG0005833	XP_007817995.1	KID67180.1
655844	5530	OG0005834	XP_007817996.1	KID67181.1
655844	5530	OG0005835	XP_007817997.2	KID67182.1
655844	5530	OG0005836	XP_007817999.1	KID67183.1
655844	5530	OG0005837	XP_007818000.2	KID67184.1
655844	5530	OG0005838	XP_007818001.1	KID67186.1
655844	5530	OG0005839	XP_007818002.1	KID67187.1
655844	5530	OG0005840	XP_007818003.1	KID67188.1
655844	5530	OG0005841	XP_007818004.1	KID67189.1
655844	5530	OG0005842	XP_007818005.1	KID67190.1
655844	5530	OG0005843	XP_007818006.1	KID67191.1
655844	5530	OG0005844	XP_007818007.1	KID67192.1
655844	5530	OG0005845	XP_007818008.1	KID67193.1
655844	5530	OG0005846	XP_007818009.2	KID67194.1
655844	5530	OG0005847	XP_007818010.2	KID67195.1
655844	5530	OG0005848	XP_007818011.1	KID67196.1
655844	5530	OG0005849	XP_007818012.1	KID67197.1
655844	5530	OG0005850	XP_007818013.2	KID67198.1
655844	5530	OG0005851	XP_007818015.1	KID67199.1
655844	5530	OG0005852	XP_007818016.2	KID67200.1
655844	5530	OG0005853	XP_007818018.1	KID67202.1
655844	5530	OG0005854	XP_007818019.1	KID67203.1
655844	5530	OG0005855	XP_007818021.1	KID67205.1
655844	5530	OG0005856	XP_007818022.1	KID67206.1
655844	5530	OG0005857	XP_007818023.1	KID67207.1
655844	5530	OG0005858	XP_007818024.1	KID67208.1
655844	5530	OG0005859	XP_007818025.1	KID67209.1
655844	5530	OG0005860	XP_007818027.1	KID67211.1
655844	5530	OG0005861	XP_007818028.1	KID67212.1
655844	5530	OG0005862	XP_007818029.2	KID67213.1
655844	5530	OG0005863	XP_007818030.1	KID67214.1
655844	5530	OG0005864	XP_007818031.1	KID67215.1
655844	5530	OG0005865	XP_011410742.1	KID67216.1
655844	5530	OG0005866	XP_007818032.2	KID67217.1
655844	5530	OG0005867	XP_007818033.1	KID67218.1
655844	5530	OG0005868	XP_007818034.1	KID67219.1
655844	5530	OG0005869	XP_007818035.1	KID67220.1
655844	5530	OG0005870	XP_007818036.1	KID67221.1
655844	5530	OG0005871	XP_007818037.2	KID67223.1
655844	5530	OG0005872	XP_007818038.2	KID67224.1
655844	5530	OG0005873	XP_007818039.1	KID67225.1
655844	5530	OG0005874	XP_007818040.1	KID67226.1
655844	5530	OG0005875	XP_007818041.1	KID67227.1
655844	5530	OG0005876	XP_007818042.1	KID67228.1
655844	5530	OG0005877	XP_007818043.1	KID67229.1
655844	5530	OG0005878	XP_007818044.2	KID67230.1
655844	5530	OG0005879	XP_007818045.1	KID67231.1
655844	5530	OG0005880	XP_007818046.1	KID67232.1
655844	5530	OG0005881	XP_007818047.1	KID67233.1
655844	5530	OG0005882	XP_011410741.1	KID67234.1
655844	5530	OG0005883	XP_007818048.2	KID67235.1
655844	5530	OG0005884	XP_007818050.1	KID67237.1
655844	5530	OG0005885	XP_007818052.1	KID67239.1
655844	5530	OG0005886	XP_007818053.1	KID67240.1
655844	5530	OG0005887	XP_007818055.2	KID67242.1
655844	5530	OG0005888	XP_007818056.2	KID67243.1
655844	5530	OG0005889	XP_007818057.1	KID67245.1
655844	5530	OG0005890	XP_007818058.2	KID67246.1
655844	5530	OG0005891	XP_007818059.1	KID67247.1
655844	5530	OG0005892	XP_007818060.1	KID67248.1
655844	5530	OG0005893	XP_007818061.2	KID67249.1
655844	5530	OG0005894	XP_007818062.1	KID67250.1
655844	5530	OG0005895	XP_007818063.1	KID67251.1
655844	5530	OG0005896	XP_007818064.1	KID67252.1
655844	5530	OG0005897	XP_007818065.2	KID67253.1
655844	5530	OG0005898	XP_007818066.1	KID67254.1
655844	5530	OG0005899	XP_007818067.2	KID67255.1
655844	5530	OG0005900	XP_007818068.1	KID67256.1
655844	5530	OG0005901	XP_007818069.2	KID67257.1
655844	5530	OG0005902	XP_007818070.1	KID67258.1
655844	5530	OG0005903	XP_007818071.2	KID67259.1
655844	5530	OG0005904	XP_007818073.2	KID67261.1
655844	5530	OG0005905	XP_007818074.1	KID67262.1
655844	5530	OG0005906	XP_007818075.1	KID67263.1
655844	5530	OG0005907	XP_007818076.1	KID67264.1
655844	5530	OG0005908	XP_007818077.1	KID67266.1
655844	5530	OG0005909	XP_007818078.1	KID67267.1
655844	5530	OG0005910	XP_007818079.1	KID67268.1
655844	5530	OG0005911	XP_007818080.1	KID67269.1
655844	5530	OG0005912	XP_007818081.1	KID67270.1
655844	5530	OG0005913	XP_007818082.1	KID67271.1
655844	5530	OG0005914	XP_007818083.1	KID67272.1
655844	5530	OG0005915	XP_007818084.1	KID67273.1
